loaddate,uniqueid,workorder,length,width,color,description
1/25/2024,10287281,25533934,143.875,18,BL ,1200X18 25G RR PAN BL F       
1/25/2024,10287283,25533895,191.875,21,AL ,1600X21 25P RR PAN AL F       
1/25/2024,10287286,25533895,191.875,21,AL ,1600X21 25P RR PAN AL F       
1/25/2024,10287285,25533895,191.875,21,AL ,1600X21 25P RR PAN AL F       
1/25/2024,10287284,25533895,191.875,21,AL ,1600X21 25P RR PAN AL F       
1/25/2024,10287287,25533946,107.875,21,ST ,0900X21 25P RR PAN ST SL      
1/25/2024,10287290,25533946,107.875,21,ST ,0900X21 25P RR PAN ST SL      
1/25/2024,10287289,25533946,107.875,21,ST ,0900X21 25P RR PAN ST SL      
1/25/2024,10287288,25533946,107.875,21,ST ,0900X21 25P RR PAN ST SL      
1/25/2024,10305412,25550180,107.875,21,TW ,0900X21 24G RR PAN TW F       
1/25/2024,10305411,25550180,107.875,21,TW ,0900X21 24G RR PAN TW F       
1/25/2024,10305413,25550216,95.875,21,TW ,0800X21 24G RR PAN TW F       
1/25/2024,10305414,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305415,25550259,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305416,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305417,25550300,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/25/2024,10305418,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305419,25550372,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305421,25550291,107.875,21,BL ,0900X21 25G RR PAN BL SL      
1/25/2024,10305420,25550291,107.875,21,BL ,0900X21 25G RR PAN BL SL      
1/25/2024,10305429,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305428,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305427,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305426,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305425,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305424,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305423,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305422,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305431,25550429,119.875,21,TW ,1000X21 24G RR PAN TW F       
1/25/2024,10305430,25550429,119.875,21,TW ,1000X21 24G RR PAN TW F       
1/25/2024,10305432,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305433,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305434,25550441,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/25/2024,10305436,25550453,95.875,21,DN ,0800X21 25P RR PAN DN SL      
1/25/2024,10305435,25550453,95.875,21,DN ,0800X21 25P RR PAN DN SL      
1/25/2024,10305438,25550425,107.875,21,BL ,0900X21 25G RR PAN BL SL      
1/25/2024,10305437,25550425,107.875,21,BL ,0900X21 25G RR PAN BL SL      
1/25/2024,10305439,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305444,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305443,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305442,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305441,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305440,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305445,25550511,215.875,21,TW ,1800X21 25P RR PAN TW F       
1/25/2024,10305446,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305447,25550515,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305449,25550507,191.875,21,DN ,1600X21 25P RR PAN DN F       
1/25/2024,10305448,25550507,191.875,21,DN ,1600X21 25P RR PAN DN F       
1/25/2024,10305450,25550543,191.875,21,BL ,1600X21 25G RR PAN BL F       
1/25/2024,10305452,25550582,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305451,25550582,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305456,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305455,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305454,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305453,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305457,25550573,215.875,21,NT ,1800X21 25P RR PAN NT F       
1/25/2024,10305459,25550552,107.875,21,DN ,0900X21 25P RR PAN DN F       
1/25/2024,10305458,25550552,107.875,21,DN ,0900X21 25P RR PAN DN F       
1/25/2024,10305460,25550627,215.875,21,TW ,1800X21 25P RR PAN TW F       
1/25/2024,10305461,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305463,25550620,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305462,25550620,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305464,25550631,107.875,21,BL ,0900X21 25G RR PAN BL F       
1/25/2024,10305465,25550635,143.875,21,BL ,1200X21 25G RR PAN BL F       
1/25/2024,10305466,25550188,191.875,21,TW ,1600X21 24G RR PAN TW F       
1/25/2024,10305467,25550188,191.875,21,TW ,1600X21 24G RR PAN TW F       
1/25/2024,10305470,25550190,191.875,18,TW ,1600X18 24G RR PAN TW F       
1/25/2024,10305469,25550190,191.875,18,TW ,1600X18 24G RR PAN TW F       
1/25/2024,10305468,25550190,191.875,18,TW ,1600X18 24G RR PAN TW F       
1/25/2024,10305472,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305471,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305478,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305477,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305476,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305475,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305474,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305473,25550185,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305480,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305479,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305486,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305485,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305484,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305483,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305482,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305481,25550239,89.875,21,TW ,0706X21 25P RR PAN TW SL      
1/25/2024,10305494,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305493,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305492,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305491,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305490,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305489,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305488,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305487,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305510,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305509,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305508,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305507,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305506,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305505,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305504,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305503,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305502,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305501,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305500,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305498,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305497,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305496,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305495,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305499,25550249,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305511,25550226,167.875,21,TW ,1400X21 25P RR PAN TW SL      
1/25/2024,10305514,25550226,167.875,21,TW ,1400X21 25P RR PAN TW SL      
1/25/2024,10305513,25550226,167.875,21,TW ,1400X21 25P RR PAN TW SL      
1/25/2024,10305512,25550226,167.875,21,TW ,1400X21 25P RR PAN TW SL      
1/25/2024,10305521,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305520,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305519,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305518,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305517,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305516,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305515,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305522,25550231,203.875,21,TW ,1700X21 25P RR PAN TW SL      
1/25/2024,10305525,25550231,203.875,21,TW ,1700X21 25P RR PAN TW SL      
1/25/2024,10305524,25550231,203.875,21,TW ,1700X21 25P RR PAN TW SL      
1/25/2024,10305523,25550231,203.875,21,TW ,1700X21 25P RR PAN TW SL      
1/25/2024,10305526,25550247,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305527,25550221,107.875,21,AL ,0900X21 24G RR PAN AL F       
1/25/2024,10305528,25550221,107.875,21,AL ,0900X21 24G RR PAN AL F       
1/25/2024,10305530,25550221,107.875,21,AL ,0900X21 24G RR PAN AL F       
1/25/2024,10305529,25550221,107.875,21,AL ,0900X21 24G RR PAN AL F       
1/25/2024,10305540,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305539,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305538,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305537,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305534,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305533,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305532,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305531,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305536,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305535,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305544,25550359,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305543,25550359,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305542,25550359,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305541,25550359,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305552,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305551,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305550,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305549,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305548,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305547,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305546,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305545,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305558,25550356,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/25/2024,10305557,25550356,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/25/2024,10305556,25550356,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/25/2024,10305555,25550356,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/25/2024,10305554,25550356,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/25/2024,10305553,25550356,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/25/2024,10305560,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305559,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305566,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305565,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305564,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305563,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305562,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305561,25550276,95.875,21,AL ,0800X21 25P RR PAN AL SL      
1/25/2024,10305567,25550409,215.875,21,WK ,1800X21 25P RR PAN WK SL      
1/25/2024,10305570,25550409,215.875,21,WK ,1800X21 25P RR PAN WK SL      
1/25/2024,10305569,25550409,215.875,21,WK ,1800X21 25P RR PAN WK SL      
1/25/2024,10305568,25550409,215.875,21,WK ,1800X21 25P RR PAN WK SL      
1/25/2024,10305571,25550376,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305572,25550465,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305573,25550465,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305574,25550251,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305576,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305575,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305578,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305577,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305586,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305585,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305584,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305583,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305582,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305581,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305580,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305579,25550412,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305587,25550441,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/25/2024,10305588,25550441,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/25/2024,10305589,25550404,143.875,21,BL ,1200X21 25G RR PAN BL SL      
1/25/2024,10305592,25550404,143.875,21,BL ,1200X21 25G RR PAN BL SL      
1/25/2024,10305591,25550404,143.875,21,BL ,1200X21 25G RR PAN BL SL      
1/25/2024,10305590,25550404,143.875,21,BL ,1200X21 25G RR PAN BL SL      
1/25/2024,10305595,25550444,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/25/2024,10305594,25550444,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/25/2024,10305593,25550444,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/25/2024,10305596,25550418,215.875,21,AL ,1800X21 25P RR PAN AL F       
1/25/2024,10305599,25550418,215.875,21,AL ,1800X21 25P RR PAN AL F       
1/25/2024,10305598,25550418,215.875,21,AL ,1800X21 25P RR PAN AL F       
1/25/2024,10305597,25550418,215.875,21,AL ,1800X21 25P RR PAN AL F       
1/25/2024,10305603,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305602,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305601,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305600,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305615,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305614,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305613,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305612,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305611,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305610,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305609,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305608,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305607,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305606,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305605,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305604,25550488,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305617,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305616,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305623,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305622,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305621,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305620,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305619,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305618,25550491,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305624,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305627,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305626,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305625,25550245,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305637,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305636,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305635,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305634,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305633,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305632,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305631,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305630,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305629,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305628,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305667,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305666,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305665,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305664,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305663,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305662,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305661,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305660,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305659,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305658,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305657,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305656,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305655,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305654,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305653,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305652,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305651,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305650,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305649,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305648,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305647,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305646,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305645,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305644,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305643,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305642,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305641,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305640,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305639,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305638,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305669,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305671,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305670,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305668,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305673,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305672,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305679,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305678,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305677,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305676,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305675,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305674,25550524,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/25/2024,10305682,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305681,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305680,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305691,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305690,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305689,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305688,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305687,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305686,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305685,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305684,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305683,25550521,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305692,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305694,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305693,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305696,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305695,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305702,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305701,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305700,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305699,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305698,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305697,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305703,25550539,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/25/2024,10305707,25550530,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305706,25550530,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305705,25550530,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305704,25550530,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305708,25550535,191.875,21,NT ,1600X21 25P RR PAN NT SL      
1/25/2024,10305710,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305713,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305712,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305711,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305715,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305714,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305721,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305720,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305719,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305718,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305717,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305716,25550532,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/25/2024,10305723,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305726,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305725,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305724,25550497,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305730,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305729,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305728,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305727,25550519,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305734,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
